,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
37537,29781238,"Spacious, private room near Empire State Building",3335791,Ben,Manhattan,Kips Bay,40.74406,-73.98003,Private room,99,3,7,2019-05-22,0.93,1,0
37538,29781403,Modern Apartment in Brooklyn with deck and yard,22464812,Maruf,Brooklyn,Kensington,40.64261,-73.9835,Entire home/apt,200,1,24,2019-06-24,3.27,1,290
37539,29781691,East meets West,59459840,Michelle,Manhattan,East Harlem,40.79831,-73.94201,Entire home/apt,95,3,4,2019-07-01,4.0,1,88
37540,29782067,Bedroom in Astoria for two,20037314,Marcel,Queens,Astoria,40.76339,-73.92249,Private room,97,2,0,2011-03-28,0.0,1,249
37541,29782186,"Sunny , queen size bedroom near the metro",107161778,David,Brooklyn,Crown Heights,40.66531,-73.93267,Private room,100,4,0,2011-03-28,0.0,1,0
37542,29787085,Half block to NY. Flushing Chinatown. Main Street,110058188,Charles,Queens,Flushing,40.76016,-73.82672,Private room,57,1,13,2019-07-06,3.28,1,347
37543,29790239,Comfortable artistic Brooklyn apartment,94546995,Hollis,Brooklyn,Bedford-Stuyvesant,40.69854,-73.94554,Entire home/apt,75,3,15,2019-05-21,2.47,1,4
37544,29791183,Nice room in Astoria 20min to Manhattan,1172202,Funda,Queens,Ditmars Steinway,40.76984,-73.90779,Private room,45,1,7,2019-06-22,2.5,5,29
37545,29792553,Stunningly Bright Room with NYC Skyline Views,10928484,Stan,Brooklyn,Williamsburg,40.71843,-73.94199,Private room,299,4,0,2011-03-28,0.0,1,35
37546,29792926,Sun-lit downtown apartment in the West Village,224141746,Germaine,Manhattan,West Village,40.73176,-74.00428,Entire home/apt,179,7,3,2019-05-24,0.49,1,10
37547,29793730,Elevated Bushwick Apartment w/360 Brooklyn Views,32346001,Michael,Brooklyn,Bushwick,40.6989,-73.9246,Entire home/apt,160,2,19,2019-05-26,2.38,2,0
37548,29794028,"Cosy bedroom in Bedstuy - A, C and G trains",103216104,Esther,Brooklyn,Bedford-Stuyvesant,40.68409,-73.94965,Private room,60,7,1,2018-11-07,0.12,1,0
37549,29794270,Barrett’s Family Home,120245209,Heidi,Brooklyn,Canarsie,40.63535,-73.89493,Private room,55,1,7,2019-06-22,1.08,2,126
37550,29794702,Spacious 1BR BK Hideaway Steps from Prospect Pk,20241112,Mariela,Brooklyn,Prospect-Lefferts Gardens,40.65581,-73.95732,Entire home/apt,85,3,12,2019-05-31,1.6,1,263
37551,29796861,Our home sweet home,8344401,Alejandro,Brooklyn,Bedford-Stuyvesant,40.69331,-73.94918,Entire home/apt,185,1,4,2019-06-26,4.0,1,3
37552,29797153,PRIVATE ROOM NEAR BOTH AIRPORTS AND SUBWAY/LIRR,224176858,Martha,Queens,Maspeth,40.73183,-73.89787,Private room,50,1,4,2019-03-24,0.56,1,137
37553,29797522,"Near to all trains, 15 minute from JFK, safe house",213183791,Walkiris,Queens,Corona,40.74419,-73.85861,Private room,110,1,1,2019-01-02,0.16,1,357
37554,29797672,Entire downstairs 1.5 baths & private backyard,48823279,Chris,Manhattan,East Harlem,40.79875,-73.93643,Private room,125,3,2,2019-06-30,0.32,1,238
37555,29797712,Brooklyn Magic Space,120939023,Maria Fernanda,Brooklyn,Williamsburg,40.71818,-73.95945,Entire home/apt,300,2,15,2019-07-02,2.06,2,273
37556,29798763,1 BDRM close to JFK airport cozy & clean HOUSE NYC,220129825,Carlton,Queens,Jamaica,40.67367,-73.78157,Entire home/apt,160,1,3,2019-06-13,0.41,2,359
37557,29798872,Comfortable private room near Columbia University,224190427,Miller,Manhattan,Upper West Side,40.80183,-73.96542,Private room,68,1,14,2019-06-21,2.02,1,12
37558,29799125,1 bedroom within walking distance to Times Sq,57146691,Andrew,Manhattan,Midtown,40.75514,-73.96746,Entire home/apt,250,3,0,2011-03-28,0.0,1,0
37559,29799420,Private and cozy room in East Williamsburg.,53103368,Caroline,Brooklyn,Williamsburg,40.70701,-73.94446,Private room,65,2,0,2011-03-28,0.0,1,6
37560,29799920,Ultra Modern Two Bedroom with Amazing Views,63875726,Jason,Manhattan,Murray Hill,40.74441,-73.97328,Entire home/apt,215,5,0,2011-03-28,0.0,1,51
37561,29800110,"Modern, comfy, and cool",49701856,Rachel,Brooklyn,Bushwick,40.69222,-73.90695,Entire home/apt,150,3,22,2019-07-02,2.89,1,50
37562,29800664,Private bedroom 3 stops from Grand Central,224204301,Tylor,Bronx,Mott Haven,40.8114,-73.92747,Private room,60,1,48,2019-07-07,6.96,2,296
37564,29800915,Entire floor (private entrance) w/ 1 BR in NYC,224206042,Jose,Bronx,Allerton,40.86116,-73.86248,Entire home/apt,55,3,26,2019-06-25,3.36,1,349
37566,29801113,"Near LGA and JFK Airport 
Charming Guest Suite",194377255,Jimmy,Queens,East Elmhurst,40.76299,-73.86976,Private room,65,1,22,2019-07-05,4.26,4,349
37567,29801175,Large private bedroom 1 stop from Manhattan,152202371,Richard,Bronx,Mott Haven,40.81,-73.92654,Private room,65,1,35,2019-07-02,4.32,1,295
37568,29801645,"CLOSE TRAIN,  30JFK 40LG, 1or2People. closeManhatt",224048389,David,Brooklyn,Sunset Park,40.64198,-74.01809,Private room,48,3,2,2018-11-15,0.25,1,0
37569,29802895,"Near LGA and JFK airport 
Small Cozy Room",194377255,Jimmy,Queens,East Elmhurst,40.76199,-73.88331,Private room,38,1,42,2019-05-05,5.12,4,207
37571,29804246,Huge Studio style room in Manhattan -Private Bath,42676520,Andrew,Manhattan,Harlem,40.80728,-73.94619,Private room,80,1,54,2019-06-30,7.83,2,8
37572,29804415,"BRIGHT, SPACIOUS, QUIET Luxury Oasis, DowntownNYC!",26330233,Dr.,Manhattan,East Village,40.72977,-73.97895,Entire home/apt,175,6,23,2019-06-19,3.15,1,232
37573,29804907,"2 bedroom apartment in Sunset Park, Brooklyn",12235509,Zachary,Brooklyn,Sunset Park,40.65085,-74.0037,Entire home/apt,175,4,12,2019-07-02,1.65,1,142
37574,29805157,The heart of Queens !!,192773562,Marie,Queens,Woodside,40.7415,-73.89249,Private room,60,1,0,2011-03-28,0.0,1,87
37575,29805233,Brand New NYC Apartment: Central Park & Midtown,224238226,Maksum,Manhattan,Upper East Side,40.76263,-73.96881,Entire home/apt,265,6,33,2019-06-16,4.16,1,95
37576,29805732,Book your party on UES NYC Venue,47721954,Agata,Manhattan,Upper East Side,40.77695,-73.95519,Shared room,75,1,0,2011-03-28,0.0,1,90
37577,29806013,NICE BED IN A SHARED ROOM FOR A MAN NEAR MIDTOWN 1,221836975,Jon,Queens,Jackson Heights,40.75125,-73.89346,Shared room,58,2,4,2019-05-31,0.64,3,267
37578,29806412,"Beautiful 4 bedroom, one block from Central Park!",224245939,"Esteban, Maxi, Alberto, Lucia",Manhattan,Upper West Side,40.79439,-73.96315,Entire home/apt,310,7,0,2011-03-28,0.0,1,0
37579,29806992,"Luxurious townhouse, 2bd w/Loft+2bath+High-ceiling",15058648,Shola,Brooklyn,Bushwick,40.69798,-73.92968,Entire home/apt,135,3,5,2019-07-03,0.71,3,17
37580,29809200,Bargain Warm Spacious Studio in Carroll Gardens!,4180621,Julia,Brooklyn,Carroll Gardens,40.67739,-74.00004,Entire home/apt,74,1,4,2019-01-25,0.57,2,0
37581,29814549,"Comfy, Cozy Studio at the Grand Old Mansion",187908347,William,Brooklyn,Crown Heights,40.67265,-73.94728,Entire home/apt,81,4,19,2019-07-05,2.44,2,94
37582,29816922,Bright warmth 2min bus 4min subway 窗下凉台花园房｡,196058543,美德,Queens,Forest Hills,40.71988,-73.83922,Shared room,35,3,24,2019-07-02,3.13,5,236
37583,29820510,Large bedroom with private  bathroom,224314859,Miki,Manhattan,Washington Heights,40.85358,-73.93526,Private room,90,3,3,2019-01-02,0.41,1,82
37584,29821404,Sunny Bohemian Apartment in Solar Building!,224317523,Olivia,Brooklyn,South Slope,40.66402,-73.98282,Entire home/apt,285,5,29,2019-06-16,3.57,1,74
37585,29821998,"Cozy apartment, SubwayEMR7NW, 5mins to Manhattan",52767716,Eden,Queens,Long Island City,40.74836,-73.93833,Private room,95,2,3,2018-12-31,0.44,1,0
37586,29822259,Warm Wiliamsburg Retreat,2967674,Lilly,Brooklyn,Williamsburg,40.70686,-73.95538,Private room,48,2,6,2019-02-06,0.87,2,0
37587,29822873,West Village Corner 1 Bedroom GEM,2465013,Alyssa,Manhattan,West Village,40.72994,-74.00456,Entire home/apt,275,3,2,2019-01-02,0.29,1,0
37590,29824401,"Large private room Williamsburg, Luxury Building",224340103,Vincent,Brooklyn,Williamsburg,40.70933,-73.94651,Private room,80,2,3,2019-02-17,0.4,2,0
37591,29824856,Comfortable and Modern BedStuy Hideaway,25970711,Keilon,Brooklyn,Bedford-Stuyvesant,40.68457,-73.92914,Entire home/apt,100,2,8,2019-06-16,1.09,1,75
37592,29825469,Entire Top Floor Suite with Private Bathroom.,7443296,Faridath,Brooklyn,Cypress Hills,40.68072,-73.88787,Private room,120,2,26,2019-07-01,3.24,1,63
37593,29825538,My magical home steps from Times Square,224019631,Victor,Manhattan,Hell's Kitchen,40.75971,-73.99076,Entire home/apt,150,2,7,2019-06-10,0.91,1,14
37594,29825609,Spacious Sunny Balcony Room in Williamsburg,57973441,Mark,Brooklyn,Williamsburg,40.70932,-73.94792,Private room,90,1,1,2018-11-19,0.13,1,32
37595,29825825,Home away from home. Private apt across from park.,224350246,Marceline,Brooklyn,Bedford-Stuyvesant,40.68417,-73.91792,Entire home/apt,175,2,4,2019-06-16,0.54,1,326
37596,29826781,Beautiful Artist couples Home in Chinatown.,13619313,Kaylee,Manhattan,Little Italy,40.71731,-73.99862,Entire home/apt,175,4,0,2011-03-28,0.0,1,179
37598,29827403,"“TIME SQUARE” 43rd Street
Big Bedroom on 1st floor",30985759,Taz,Manhattan,Hell's Kitchen,40.75988,-73.99123,Private room,135,1,50,2019-07-07,6.2,6,316
37599,29827530,Bright Brooklyn Brownstone,6856247,Andrew,Brooklyn,Park Slope,40.67262,-73.97372,Entire home/apt,160,2,5,2019-07-02,0.66,1,2
37600,29827671,Private bedroom in large apartment in East Harlem,26000391,Yvette,Manhattan,East Harlem,40.7906,-73.94594,Private room,40,7,2,2019-01-01,0.27,1,188
37601,29827690,Private master bedroom next to Central Park & CU,17822256,Anna & Frank,Manhattan,Harlem,40.80075,-73.95676,Private room,95,2,40,2019-06-21,5.0,4,141
37602,29827781,NYC WARM CLEAN COZY CLOSET EXPERIENCE ROOM 3 PPL,4233057,Hajah,Manhattan,East Harlem,40.79829,-73.93601,Private room,68,3,4,2019-05-29,0.64,3,95
37603,29828155,Bergen Beach Beauty,224365956,Marshall,Brooklyn,Bergen Beach,40.62221,-73.90975,Entire home/apt,49,3,20,2019-06-30,2.64,1,164
37605,29828333,"**Harlem, Chic Getaway! 5m to Dining/Trains***",216634331,Stephanie,Manhattan,Harlem,40.82431,-73.94291,Entire home/apt,202,3,8,2019-06-21,1.1,1,88
37607,29828614,New York home ferry ride from Manhattan.,224370048,Pariis,Staten Island,Tompkinsville,40.63304,-74.09244,Private room,90,1,6,2019-06-23,0.95,1,262
37610,29828852,Small Room Close to Astoria Park,7653811,Olga,Queens,Astoria,40.77359,-73.9251,Private room,60,1,2,2019-01-01,0.32,1,249
37611,29829054,Best location in Williamsburg!,20827165,Melissa,Brooklyn,Williamsburg,40.71545,-73.94383,Entire home/apt,99,2,1,2018-11-19,0.13,2,0
37612,29829066,Convenient 2 BR next to train minutes to Manhattan,179668570,Ric,Brooklyn,Williamsburg,40.71359,-73.9404,Entire home/apt,165,3,37,2019-06-20,5.19,1,34
37613,29829412,Private Room 1 - Central Park / CU mins away,17822256,Anna & Frank,Manhattan,Harlem,40.80246,-73.95737,Private room,95,2,31,2019-06-18,4.15,4,172
37614,29829829,"Modern 1BR Apt in Heart of LES, near Subway!",218984753,Emmanuel,Manhattan,Lower East Side,40.71918,-73.98525,Entire home/apt,59,1,25,2019-05-31,3.25,1,143
37615,29831106,"TIME SQUARE” 43rd street
Private room on 1st floor",30985759,Taz,Manhattan,Hell's Kitchen,40.75938,-73.98986,Private room,145,1,61,2019-07-06,7.5,6,283
37616,29831510,Private Room 2 - Next to Central Park / CU,17822256,Anna & Frank,Manhattan,Harlem,40.80076,-73.95742,Private room,95,2,32,2019-06-22,4.0,4,163
37617,29831517,Large private bedroom in private house.,224384517,Rena,Brooklyn,Canarsie,40.64403,-73.88908,Private room,60,1,64,2019-07-04,8.97,1,142
37618,29831549,Cozy Room Conveniently Located Near Central Park,1512565,Jean,Manhattan,East Harlem,40.7879,-73.95418,Private room,90,2,9,2019-06-30,1.78,3,112
37619,29832431,Hart st,156948111,Vanessa,Brooklyn,Bedford-Stuyvesant,40.69351,-73.95161,Private room,60,10,1,2018-12-11,0.14,1,365
37620,29832437,Room Q near Columbia,223431101,Stella,Manhattan,Morningside Heights,40.80307,-73.96386,Private room,80,1,37,2019-06-23,4.78,3,9
37621,29832733,Cozy bedroom in hip center of Williamsburg,224401490,Gloria,Brooklyn,Williamsburg,40.71009,-73.95151,Private room,60,3,2,2018-12-14,0.25,1,0
37622,29832768,Avail July - Beautiful Greenwich Village room!,26310763,Amz,Manhattan,Greenwich Village,40.73328,-73.99431,Private room,150,7,0,2011-03-28,0.0,1,2
37623,29833375,Brooklyn Loft Bedroom II,30346705,Soeun & Rolando,Brooklyn,Bedford-Stuyvesant,40.69086,-73.95955,Private room,50,1,42,2019-07-01,5.38,2,57
37624,29834133,"Quiet private bedroom in Bed-Stuy, Brooklyn",56156848,Michael And Brooke,Brooklyn,Bedford-Stuyvesant,40.69551,-73.94565,Private room,93,3,21,2019-06-30,2.7,1,73
37625,29834597,Cozy studio with private entrance,158781381,Samuel,Brooklyn,East New York,40.66128,-73.89105,Entire home/apt,75,2,15,2019-06-24,1.87,2,179
37626,29834691,Luxury Condo near Columbia Univ and Central Park,224413673,Alex,Manhattan,Harlem,40.80536,-73.95434,Entire home/apt,150,1,4,2018-12-28,0.53,1,0
37627,29835041,Hudson Yard - Comfy Queen Room,224414117,Gabriel,Manhattan,Hell's Kitchen,40.75546,-73.99792,Private room,107,1,22,2019-06-20,2.81,30,141
37628,29835159,Bright and Comfortable Home in Brooklyn,16398154,Jennifer,Brooklyn,Prospect Heights,40.68162,-73.96818,Entire home/apt,149,2,8,2019-04-29,1.0,1,0
37629,29835357,East Village Oasis,8573489,Jc,Manhattan,East Village,40.73022,-73.97998,Entire home/apt,220,4,1,2019-07-08,1.0,1,14
37632,29844533,Bright and stylish 1 bedroom,224461227,Birce,Manhattan,Chelsea,40.74442,-73.99908,Entire home/apt,220,2,2,2019-04-14,0.32,1,0
37633,29844951,Cozy Home In Queens,49946447,Rah,Queens,Jamaica,40.68842,-73.77677,Private room,50,2,1,2019-03-19,0.27,1,311
37636,29849331,Spacious and Bright Williamsburg Loft,5537011,Ian,Brooklyn,Williamsburg,40.71474,-73.94441,Entire home/apt,175,2,6,2019-06-29,2.37,1,176
37637,29849903,Luxury studio suite in heart of Financial district,187360554,Ricardo,Manhattan,Financial District,40.70731,-74.00871,Entire home/apt,155,3,0,2011-03-28,0.0,1,107
37638,29849986,Ultra modern Luxury apartment in Time Square,22582243,Luca,Manhattan,Hell's Kitchen,40.7597,-73.99726,Entire home/apt,219,3,6,2019-05-26,0.8,1,6
37639,29850004,NOLITA apartment w doorman,224498087,Sibel,Manhattan,Nolita,40.72361,-73.99301,Entire home/apt,130,7,0,2011-03-28,0.0,1,0
37642,29851985,Comfy King Bedroom Skyline View Close to Subway,20491372,Di,Queens,Forest Hills,40.72784,-73.85109,Private room,69,2,1,2018-11-18,0.13,1,35
37643,29852201,Lothlorien,224513581,Gaia,Brooklyn,Bedford-Stuyvesant,40.67759,-73.9106,Private room,30,7,2,2018-12-18,0.26,2,250
37644,29852402,Flex Room With Private Patio in Bushwick,60258049,John,Brooklyn,Bushwick,40.69061,-73.90815,Shared room,42,2,5,2019-01-01,0.67,1,0
37645,29852434,Single Bedroom near Columbia University,73655921,七,Manhattan,Morningside Heights,40.8088,-73.95949,Private room,55,8,0,2011-03-28,0.0,1,177
37646,29853088,Cute & convenient garden apartment in Astoria/LIC,137194766,Maria,Queens,Astoria,40.75491,-73.91445,Entire home/apt,98,3,32,2019-06-21,4.02,2,131
37647,29853753,Modern room in Harlem,16495440,Elisabeth,Manhattan,Harlem,40.80312,-73.95378,Private room,85,2,0,2011-03-28,0.0,1,10
37648,29854034,New York Luxury condo with Queens view,32423541,Wei,Queens,Long Island City,40.74635,-73.94035,Entire home/apt,120,2,2,2019-06-30,0.32,1,4
37649,29854048,Light Airy & Hip One Bedroom in Greenwhich Village,2730280,Cady,Manhattan,Greenwich Village,40.73002,-74.00107,Entire home/apt,225,2,8,2019-06-23,1.26,1,207
37650,29854118,Central 1 bedroom in East Village NYC July Deal$$$,4316287,Ryan,Manhattan,East Village,40.72896,-73.98111,Entire home/apt,158,3,10,2019-05-26,1.58,1,323
37651,29854455,Spacious two-bedroom apartment near train,7229055,Sarah,Manhattan,Harlem,40.82173,-73.94831,Entire home/apt,130,2,7,2019-05-10,1.08,1,0
37653,29855524,Putnam Palace,39972598,Barbara,Brooklyn,Bushwick,40.68847,-73.91989,Private room,70,4,1,2018-11-27,0.13,1,342
37654,29856229,GREAT FURNISHED BEDROOM NEAR MIDTOWN MANHATTAN,221836975,Jon,Queens,Jackson Heights,40.74945,-73.89299,Private room,50,2,9,2019-07-02,1.38,3,365
37655,29856590,Private cozy room after long day exploring NYC,215944788,Kay,Manhattan,Upper East Side,40.77143,-73.94893,Private room,90,2,23,2019-06-23,3.0,3,17
37656,29857392,"So Fresh & Clean whole apartment, Lower East Side!",61649970,Chantelle,Manhattan,Lower East Side,40.71965,-73.98448,Entire home/apt,250,1,24,2019-06-21,3.17,2,280
37657,29858126,LARGE apartment. 12 minutes from midtown,149849302,Tyler,Manhattan,Harlem,40.81004,-73.95271,Entire home/apt,200,1,3,2019-01-01,0.45,1,0
37658,29858182,Luxury Affordable comfort in the Bronx-Suite 2!,216456504,Annick,Bronx,Wakefield,40.89429,-73.84392,Private room,49,1,26,2019-07-01,3.21,3,363
37659,29858389,Cozy one bedroom apt near Central Park,78482422,Esperanza,Manhattan,East Harlem,40.79,-73.94728,Entire home/apt,160,2,11,2019-06-23,1.49,1,0
37660,29858919,Luxury Family- Friendly Brooklyn Condo,612551,Mike,Brooklyn,Bedford-Stuyvesant,40.6858,-73.95375,Entire home/apt,150,7,2,2019-06-16,1.36,1,0
37661,29858941,Luxury Affordable comfort in the Bronx-2 Bedroom!,216456504,Annick,Bronx,Wakefield,40.894,-73.84362,Entire home/apt,130,1,11,2019-06-23,1.45,3,363
37662,29859444,Cozy Room Times Square - Hell´s Kitchen,7147987,Pablo,Manhattan,Hell's Kitchen,40.76061,-73.99038,Private room,170,8,1,2019-01-02,0.16,1,19
37663,29860764,"Stylish, clean, quiet space in the UES",2931626,Liz,Manhattan,Upper East Side,40.76747,-73.95451,Entire home/apt,120,2,2,2018-12-28,0.27,1,0
37664,29860810,Sun-drenched duplex apartment,224575394,Sabrina,Brooklyn,Williamsburg,40.70774,-73.9445,Private room,100,2,21,2019-07-01,2.75,1,6
37665,29861097,LARGE Cozy Room by Prospect Park !,1512819,Sydney,Brooklyn,East Flatbush,40.65323,-73.95256,Private room,45,5,5,2019-05-17,1.06,5,69
37666,29862444,1 Bedroom - Great Place to land in Manhattan,3073250,Dan,Manhattan,Upper West Side,40.79202,-73.96887,Entire home/apt,175,3,10,2019-07-03,1.29,1,13
37667,29863494,Private RM and BR in Queens close to Manhattan,215956658,Any,Queens,Woodside,40.75542,-73.9021,Private room,70,4,34,2019-06-28,4.25,1,34
37668,29867971,"Minimal, clean 2 bedroom in BedStuy Brooklyn",224614531,Amhalise,Brooklyn,Bedford-Stuyvesant,40.69318,-73.94739,Entire home/apt,200,2,3,2019-01-01,0.41,2,95
37669,29869390,HABITACIÓN COMPARTIDA PARA AVENTURERAS(Only Women),215778245,Jessy & Christian,Queens,Corona,40.73887,-73.86562,Shared room,30,2,6,2019-07-02,0.76,6,365
37670,29869463,Large Studio with Best View in NYC!,214290528,Tiffany,Manhattan,Financial District,40.70724,-74.01438,Entire home/apt,195,2,4,2019-01-02,0.56,1,0
37671,29870750,Creative House for Traveling Creatives,40883581,Morian,Brooklyn,Bedford-Stuyvesant,40.68942,-73.95428,Private room,55,1,4,2019-04-06,0.53,1,0
37672,29871943,Large Sunny Room in NYC,73881521,Betty,Manhattan,Washington Heights,40.84616,-73.93855,Private room,60,10,0,2011-03-28,0.0,1,310
37673,29873175,Vibrant room in Bushwick with lots of light,119990626,Vladimir,Brooklyn,Bushwick,40.69862,-73.92849,Private room,60,7,1,2018-11-28,0.13,1,173
37674,29874127,"Gym, Rooftop, Pool Lux entire flat no share",217482038,Emily,Manhattan,Upper East Side,40.76328,-73.96598,Entire home/apt,129,2,8,2019-06-20,1.18,3,15
37675,29874717,Lovely room in Brooklyn,223620306,Xavier,Brooklyn,Bushwick,40.69725,-73.91181,Shared room,95,1,0,2011-03-28,0.0,1,0
37676,29874869,2 mins walk from the subway station in West Harlem,74982218,Miki,Manhattan,Harlem,40.81278,-73.95156,Private room,55,3,3,2019-01-20,0.39,2,0
37679,29875799,"Colorful flat in heart of East Village, NYC",32162351,A.J.,Manhattan,East Village,40.73018,-73.98229,Entire home/apt,199,2,0,2011-03-28,0.0,2,0
37680,29876288,Beautiful and bright apartment close to Manhattan!,5326571,Ines,Queens,Ditmars Steinway,40.77718,-73.91029,Entire home/apt,180,7,1,2019-05-25,0.67,2,122
37681,29876453,"In Riverdale, a most unusual apartment to enjoy.",124867390,Karel,Bronx,Spuyten Duyvil,40.88071,-73.92074,Private room,60,3,8,2019-06-16,1.11,1,326
37682,29877024,The Art Of Living - Loft apartment,224675361,Paula,Brooklyn,Bushwick,40.69143,-73.90993,Entire home/apt,110,2,20,2019-07-01,2.56,1,284
37685,29878717,King size luxury studio minutes to Manhattan,75435800,Dean,Queens,Long Island City,40.75262,-73.93656,Entire home/apt,165,2,0,2011-03-28,0.0,2,0
